Name,security_num,issuer_or_corp_num,is_fossil
ROYAL BANK OF SCOTLAND GROUP,GB00B7T77214,99158,0.0
LIBERTY GLOBAL INC SERIES C,GB00B8W67B19,93013,0.0
MVR LN,GB00BD2YHN21,,0.0
INTERCONTINENTA,GB00BD8QVH41,,0.0
INTERCONTINENTAL HOTELS GROUP,GB00BD8QVH41,91660,0.0
CCEP US,GB00BDCPN049,,0.0
FTI FP Equity,GB00BDSFG982,,1.0
ENERGEAN OIL,GB00BG12Y042,,1.0
ENERGEAN OIL &,GB00BG12Y042,,1.0
ENERGEAN OIL & GAS,GB00BG12Y042,,1.0
ENERGEAN OIL & GAS PLC,GB00BG12Y042,,1.0
ENERGEAN OIL & GAS PLC,GB00BG12Y042,1762,1.0
ENERGEAN OIL- ENERGEAN OIL,GB00BG12Y042,27813,1.0
ENERGON OIL AND,GB00BG12Y042,,1.0
ENERGON OIL AND,GB00BG12Y042,0,1.0
ENOG LN,GB00BG12Y042,1762,1.0
ENOG LN Energean Oil & Gas PLC- אנרג'יאן,GB00BG12Y042,10758801,1.0
ENOG LN Equity,GB00BG12Y042,,1.0
EBOX LN,GB00BG382L74,,0.0
VOD LN,GB00BH4HKS39,,0.0
AY US,GB00BLP5YB54,,0.0
MIME US Equity,GB00BYT5JK65,,0.0
METRO BANK PLC,GB00BZ6STL67,97671,0.0
PARK PLAZA HOTE,GG00B1Z5FH87,,0.0
PARK PLAZA HOTE,GG00B1Z5FH87,0,0.0
PARK PLAZA HOTELS,GG00B1Z5FH87,,0.0
PPH LN,GG00B1Z5FH87,,0.0
PPH LN Equity,GG00B1Z5FH87,,0.0
PPH LN PPHE Hotel Group Ltd- PPHE Hotel Group Ltd,GG00B1Z5FH87,,0.0
PPHE HOTEL GROUP,GG00B1Z5FH87,,0.0
GLOBALWORTH REA,GG00B979FD04,,0.0
GLOBALWORTH REA,GG00B979FD04,0,0.0
GLOBALWORTH REAL ESTATE INVE,GG00B979FD04,97701,0.0
GLOBALWORTH REAL ESTATE INVEST,GG00B979FD04,,0.0
GWI LN,GG00B979FD04,,0.0
GWI LN Equity,GG00B979FD04,,0.0
GWI LN Globalworth Real Estate Invest- Globalworth Real Estate Invest,GG00B979FD04,,0.0
Globalworth Real estate invstment ltd,GG00B979FD04,,0.0
888 HOLDINGS PL,GI000A0F6407,,0.0
888 HOLDINGS PLC,GI000A0F6407,,0.0
888 LN,GI000A0F6407,,0.0
888.COM,GI000A0F6407,,0.0
Holdings plc 888- 888 Holdings plc,GI000A0F6407,12083,0.0
SOURCE MORNINGSTAR US ENERGY,IE00B8CJW150,98262,0.0
PERRIGO CO,IE00BGH1M568,,0.0
PERRIGO CO PLC,IE00BGH1M568,,0.0
PERRIGO CO PLC,IE00BGH1M568,0,0.0
PRGO US,IE00BGH1M568,1612,0.0
PRGO US Equity,IE00BGH1M568,520037599,0.0
PRGO US Perrigo Plc- פריגו,IE00BGH1M568,,0.0
PRGO US Perrigo Plc- פריגו,IE00BGH1M568,529592,0.0
Perrigo Co Plc- פריגו קומפני דואלי,IE00BGH1M568,520037599,0.0
TRANE TECHNOLOGIES PLC,IE00BK9ZQ967,,0.0
AON CORP,IE00BLP1HW54,0,0.0
MEDTRONIC INC,IE00BTN1Y115,0,0.0
MEDTRONIC PLC,IE00BTN1Y115,,0.0
MEDTRONIC PLC,IE00BTN1Y115,98150,0.0
GAZIT GLOBE LTD,IL0001260111,520033234,0.0
GZTGF US Equity,IL0001260111,520033234,0.0
ICL GROUP LTD,IL0002810146,520027830,1.0
ICL US,IL0002810146,520027830,1.0
ICL US Equity,IL0002810146,520027830,1.0
ISRAEL CHEMICAL,IL0002810146,,1.0
ISRAEL CHEMICAL,IL0002810146,520027830,1.0
ISRAEL CHEMICALS,IL0002810146,,1.0
ISRAEL CHEMICALS LTD,IL0002810146,520027830,1.0
ELBIT SYSTEMS L,IL0010811243,520043027,0.0
ELBIT SYSTEMS LTD,IL0010811243,520043027,0.0
ELBIT SYSTEMS LTD (ESLTF),IL0010811243,520043027,0.0
"ELBIT SYSTEMS LTD- אלביט מערכות בע""מ",IL0010811243,520043027,0.0
ESLT US Equity,IL0010811243,520043027,0.0
ITRN US,IL0010818685,520043811,0.0
ITURAN,IL0010818685,,0.0
ITURAN LOCATION AND CONTROL,IL0010818685,520043811,0.0
"Ituran Location And Control 16- איתוראן איתור ושליטה בע""מ",IL0010818685,520043811,0.0
Ituran Location And Control- ITURAN LOCATION AND CONTROL,IL0010818685,1065,0.0
MAGIC SOFTWARE*,IL0010823123,,0.0
MGIC US,IL0010823123,520036740,0.0
MGIC US Equity,IL0010823123,520036740,0.0
TOWER SEMICONDU,IL0010823792,520041997,0.0
TOWER SEMICONDUCTOR LTD,IL0010823792,520041997,0.0
TOWER SEMICONDUCTOR*,IL0010823792,,0.0
TSEM US,IL0010823792,520041997,0.0
TSEM US Equity,IL0010823792,520041997,0.0
TSEM US-Tower Semiconductor- טאואר,IL0010823792,520041997,0.0
"Tower semiconductor- טאואר סמיקונדקטור בע""מ",IL0010823792,520041997,0.0
CHECK POINT,IL0010824113,520042821,0.0
CHECK POINT SOFTWARE TECH,IL0010824113,,0.0
CHECK POINT SOFTWARE TECH,IL0010824113,520042821,0.0
CHKP US,IL0010824113,520042821,0.0
CHKP US Equity,IL0010824113,,0.0
CHKP US-Check Point Software T- Check Point Software Technolog,IL0010824113,,0.0
Check Point Software- צ'ק פוינט,IL0010824113,520042821,0.0
אלביט ויז'ן סיסטמס מוגבלות,IL0010824527,520042854,0.0
GILAT SATEL,IL0010825102,520038936,0.0
GILAT SATELLITE NETWORKS LTD,IL0010825102,,0.0
GILT US,IL0010825102,520038936,0.0
PNTR US-Pointer Telocation LTD- Pointer Telocation Ltd,IL0010826274,130435685,0.0
PNTR US-Pointer Telocation LTD- Pointer Telocation Ltd,IL0010826274,520041476,0.0
ELLO US,IL0010826357,520039868,0.0
ELLO US Ellomany Cap Ltd- אלומי קפיטל,IL0010826357,520039868,0.0
ELLO US Equity חסום,IL0010826357,520039868,0.0
ELLOMAY CAPITAL,IL0010826357,520039868,0.0
ELLOMAY CAPITAL LTD,IL0010826357,,0.0
ELLOMAY CAPITAL LTD,IL0010826357,520039868,0.0
RADA ELECTR RESTRICTED,IL0010826506,2103,0.0
RADA ELECTRONIC,IL0010826506,,0.0
RADA ELECTRONIC INDUSTRIES LTD,IL0010826506,,0.0
RADA ELTR INDS,IL0010826506,520035320,0.0
RADA US,IL0010826506,,0.0
"RADCOM LTD REST- רדקום בע""מ",IL0010826688,520043456,0.0
"Radcom  ltdt- רדקום בע""מ",IL0010826688,520043456,0.0
רדקום,IL0010826688,,0.0
SILICOM,IL0010826928,520041120,0.0
SILICOM LTD,IL0010826928,,0.0
SILICOM LTD,IL0010826928,520041120,0.0
"Silicom limited- סיליקום בע""מ",IL0010826928,520041120,0.0
T.V.G. TECHNOLO,IL0010827009,520038877,0.0
TATT US,IL0010827264,520035791,0.0
LANGUAGEWARE NE,IL0010827835,520042714,0.0
ARZAN,IL0010828098,511677171,0.0
"G.Willi Food International- ג.ויליפוד אינטרנשיונל בע""מ (דואלי)",IL0010828585,520043209,0.0
SMPLF US,IL0010828908,0,0.0
AUDC US,IL0010829658,520044132,0.0
AUDIOCODES,IL0010829658,,0.0
AUDIOCODES LTD,IL0010829658,520044132,0.0
"AUDIOCODES- אודיוקודס בע""מ",IL0010829658,520044132,0.0
SUPERCOM LTD,IL0010830961,0,0.0
CYREN LTD,IL0010832371,,0.0
CYREN LTD,IL0010832371,520044181,0.0
"JACADA LTD- ג'קדה בע""מ",IL0010834500,520044306,0.0
RADWARE LTD,IL0010834765,,0.0
RADWARE LTD,IL0010834765,0,0.0
RDWR US,IL0010834765,512324831,0.0
"Radware ltd- רדוור בע""מ",IL0010834765,520044371,0.0
NOVA MEASURING,IL0010845571,,0.0
NOVA MEASURING,IL0010845571,0,0.0
NOVA MEASURING,IL0010845571,511812463,0.0
NOVA MEASURING INSTRUMENTS,IL0010845571,511812463,0.0
NOVA MEASURING INSTRUMENTS*,IL0010845571,,0.0
NVMI US,IL0010845571,511812463,0.0
NVMI US Equity,IL0010845571,511812463,0.0
NVMI US Nova Measur Inst Ltd- נובה,IL0010845571,511812463,0.0
"Nova measuring inst- נובה מכשירי מדידה בע""מ",IL0010845571,511812463,0.0
MEDIVISION,IL0010846314,511828600,0.0
BATM ADVANCED C,IL0010849045,,0.0
BATM ADVANCED COMMUNICATIONS,IL0010849045,2135,0.0
BVC LN,IL0010849045,520042813,0.0
CRNT US,IL0010851660,512352444,0.0
RADVIEW,IL0010851744,2186,0.0
COMPUGEN LTD,IL0010852080,511779639,0.0
COMPUGEN LTD RESTRICTED,IL0010852080,97556,0.0
KAMADA LTD,IL0010941198,,0.0
KAMADA LTD,IL0010941198,511524605,0.0
KMDA US,il0010941198,511524605,0.0
"Kamada ltd- קמהדע בע""מ",IL0010941198,511524605,0.0
CAMT US,IL0010952641,511235434,0.0
CAMTEK,IL0010952641,511235434,0.0
CAMTEK LIMITED,IL0010952641,511235434,0.0
CAMTEK LTD,IL0010952641,511235434,0.0
CAMTEK LTD/ISRAEL,IL0010952641,,0.0
"CAMTEK- קמטק בע""מ",IL0010952641,511235434,0.0
PERION NETWORK LTD,IL0010958192,512849498,0.0
MTI WIRELESS ED,IL0010958762,512719303,0.0
SIM LN,IL0010991185,512685512,0.0
SIMIGON LTD-CDI,IL0010991185,512685512,0.0
"*Allot Communications ltd- אלוט תקשרות בע""מ",IL0010996549,512394776,0.0
ALLOT COMMUNIC,IL0010996549,512394776,0.0
ALLOT COMMUNICATION*,IL0010996549,,0.0
ALLOT COMMUNICATIONS LTD*,IL0010996549,512394776,0.0
ALLT US,IL0010996549,512394776,0.0
ALLT US Equity,IL0010996549,512394776,0.0
CEL US Equity,IL0011015349,511930125,0.0
CELLCOM ISRAEL LTD,IL0011015349,,0.0
MELLANOX TECHNOL,IL0011017329,,0.0
EVGN US,IL0011050551,512838723,0.0
EVGN US Equity,IL0011050551,512838723,0.0
EVOGENE LTD,IL0011050551,,0.0
EVOGENE LTD,IL0011050551,512838723,0.0
B COMMUNICATION,IL0011076630,1422,0.0
BCOMF US Equity,IL0011076630,512832742,0.0
INTEC PHARMA LT,IL0011177958,,0.0
INTEC PHARMA LT,IL0011177958,513022780,0.0
KORNIT DIGITAL,IL0011216723,,0.0
KORNIT DIGITAL,IL0011216723,513195420,0.0
KORNIT DIGITAL LTD,IL0011216723,,0.0
KORNIT DIGITAL LTD,IL0011216723,513195420,0.0
KRNT US,IL0011216723,,0.0
KRNT US Equity,IL0011216723,,0.0
Kornit Digital ltd- Kornit Digital Ltd,IL0011216723,12849,0.0
kornit digital,IL0011216723,513195420,0.0
CAESAR STONE SDO,IL0011259137,511439507,0.0
CAESAR STONE SDOT YAM LTD,IL0011259137,,0.0
CAESAR STONE SDOT- CAESAR STON SDOT,IL0011259137,2264,0.0
CSTE US,IL0011259137,511439507,0.0
CSTE US Equity,IL0011259137,,0.0
SSYS US,IL0011267213,,0.0
PLUS LN,IL0011284465,,0.0
WIX COM,IL0011301780,513881177,0.0
WIX US,IL0011301780,,0.0
WIX US Equity,IL0011301780,,0.0
WIX US Wix.com Ltd- WIX.COM LTD,IL0011301780,2275,0.0
WIX US Wix.com Ltd- WIX.COM LTD,IL0011301780,513881177,0.0
WIX.COM,IL0011301780,513881177,0.0
WIX.COM LTD,IL0011301780,,0.0
WIX.COM LTD,IL0011301780,513881177,0.0
WIX.COM LTD,IL0011301780,98889,0.0
WIX.COM LTD- WIX ltd,IL0011301780,12913,0.0
GLMD US,IL0011313900,,0.0
*Mediwound ltd- MEDIWOUND LTD,IL0011316309,10278,0.0
MediWound Ltd*,IL0011316309,512894940,0.0
Mediwound ltd- MEDIWOUND LTD,IL0011316309,10278,0.0
MATOMY MEDIA GR,IL0011316978,513795427,0.0
MATOMY MEDIA GROUP LTD,IL0011316978,,0.0
BAGR LN,IL0011317216,,0.0
TRMR LN,IL0011320343,,0.0
DEVTA 4.4 12/20,IL0011321663,514914001,1.0
DEVTAM 4.435 12/20,IL0011321663,,1.0
DEVTAM 4.435 12/30/20,IL0011321663,,1.0
DEL5.082%12/23,IL0011321747,514914001,1.0
DELEK & AVNER TAMAR 5.082 2023,IL0011321747,,1.0
DELEK 5.0 12/23,IL0011321747,514914001,1.0
DEVTAM 5.082 12,IL0011321747,,1.0
DEVTAM 5.082 12/23,IL0011321747,520044322,1.0
DEVTAM 5.082 12/30/23,IL0011321747,,1.0
"DEVTAM 5.082% 30/12/2023- דלק ואבנר תמר בונד בע""מ",il0011321747,,1.0
DELEK & AVNER TAMAR 5.412 2025,IL0011321820,,1.0
DEVTAM 5.412 12/30/25,IL0011321820,,1.0
"Deleq avner 5.412 30/12/2025- דלק ואבנר תמר בונד בע""מ",il0011321820,,1.0
Polypid- פוליפיד בעמ,IL0011326795,514105923,0.0
CYBERARK,IL0011334468,512291642,0.0
CYBERARK SOFTWA,IL0011334468,,0.0
CYBERARK SOFTWARE,IL0011334468,512291642,0.0
CYBERARK SOFTWARE LTD,IL0011334468,,0.0
CYBERARK SOFTWARE LTD/ISRAEL,IL0011334468,,0.0
CYBR US,IL0011334468,,0.0
CYBR US Equity- Cyberark Software Ltd,il0011334468,2296,0.0
CYBR-ARK SOFTWARE LTD/ISRAE,IL0011334468,2296,0.0
URGN US,IL0011407140,,0.0
URGN US Equity,IL0011407140,,0.0
URGN US Urogen Pharma Ltd- UROGEN PHARMA LTD,IL0011407140,,0.0
UROGEN PHARMA,IL0011407140,513537621,0.0
UROGEN PHARMA LTD,IL0011407140,,0.0
UROGEN PHARMA LTD- UROGEN PHARMA LTD,IL0011407140,27481,0.0
SLGL US,IL0011417206,,0.0
SOL GEL TECHNOLOGIES LTD,IL0011417206,512544693,0.0
SOL-GEL TECHNOL- SOL GEL TECHNOLOGIES,IL0011417206,28034,0.0
SOL-GEL TECHNOLOGIES,IL0011417206,,0.0
GAMIDA CELL LTD,IL0011552663,,0.0
GAMIDA CELL LTD,IL0011552663,512601204,0.0
"GAMIDA CELL LTD- גאמידה סל בע""מ",IL0011552663,512601204,0.0
"GAMIDA T8 RESTRICT- גאמידה סל בע""מ",IL0011552663,512601204,0.0
SPT AU,IL0011570806,,0.0
TUFIN SOFTWARE T*,IL0011571556,,0.0
TUFIN SOFTWARE TECHNOLOGIES,IL0011571556,,0.0
TUFIN SOFTWARE TECHNOLOGIES,IL0011571556,513627398,0.0
TUFIN SOFTWARE TECHNOLOGIES- TUFIN SOFTWARE TECHNOLOGIES,IL0011571556,513627398,0.0
TUFN US Equity,IL0011571556,,0.0
FIVERR INTERNAT,IL0011582033,514440874,0.0
FIVERR INTERNATIONAL LTD,IL0011582033,514440874,0.0
FIVERR INTERNATIONAL LTD- FIVERR INTERNATIONAL LTD,IL0011582033,28012,0.0
FVRR US,IL0011582033,,0.0
FVRR US Equity,IL0011582033,,0.0
FVRR US Fiverr International Ltd- Fiverr International Ltd,IL0011582033,,0.0
INMD US,IL0011595993,,0.0
ICLIT 4.5 12/02/24,IL0028102734,,1.0
"Icl 4.5% 02/12/2024- איי.סי.אל גרופ בע""מ (דואלי)",IL0028102734,,1.0
ICLIT 6 3/8 05/31/38- israel chemicals limited,IL0028103310,,1.0
ICLIT 6.375 05/31/38,IL0028103310,,1.0
ICLIT 6.375 31/5/38,IL0028103310,520027830,1.0
ISRAEL CHEMICAL,IL0028103310,520027830,1.0
ISRAEL CHEMICALS 6.375 31/05/38,IL0028103310,,1.0
LUMIIT 3.275 01/29/31,IL0060404899,,0.0
LUMIIT 3.275 01/29/31,IL0060404899,520018078,0.0
LUMIIT 3.275 01/31 01/26,IL0060404899,,0.0
LUMIIT 3.275 29,IL0060404899,520018078,0.0
Specialist Investment Properti,IM00BZ97VJ22,,0.0
DAN IM,IT0000076502,,0.0
ENEL IM,IT0003128367,,1.0
ENEL IM Equity,IT0003128367,,1.0
ENEL SPA,IT0003128367,,1.0
ENEL SPA,IT0003128367,98407,1.0
ENI IM Equity,IT0003132476,,1.0
TELECOM ITALIA-RSP,IT0003497176,98161,0.0
LDO IM,IT0003856405,,0.0
UCG IM,IT0004781412,,0.0
MONC IM Equity,IT0004965148,,0.0
ATRIUM EUROPEAN,JE00B3DCF752,,0.0
ATRIUM EUROPEAN,JE00B3DCF752,0,0.0
ATRIUM EUROPEAN REAL ESTATE,JE00B3DCF752,,0.0
ATRIUM EUROPEAN REAL ESTATE,JE00B3DCF752,98248,0.0
ATRS AV,JE00B3DCF752,511633596,0.0
ATRS AV Equity,JE00B3DCF752,,0.0
Atrium european real estaste- Atrium european real estaste,JE00B3DCF752,10702,0.0
GLEN LN,JE00B4T3BW64,,1.0
GLEN LN Equity,JE00B4T3BW64,,1.0
486 HK Equity,JE00B5BCW814,,0.0
APTV US,JE00B783TY65,,0.0
DLPH US(דיבידנד לקבל),JE00B783TY65,,0.0
XLM LN,JE00BH6XDL31,,0.0
NVCR US,JE00BYSS4X48,,0.0
SONY CORP,JP3435000009,,0.0
SONY CORP,JP3435000009,0,0.0
Sony Corp- Sony Corporatin,JP3435000009,12158,0.0
6367 JT Daikin Industries Ltd- Daikin Industries Ltd,JP3481800005,,0.0
7974 JP Equity,JP3756600007,,0.0
4755 JP Equity,JP3967200001,,0.0
EMEXF US Emerald Plantion Holding- Emerald Plantation Holdings Lt,KYG303371028,,0.0
PAGS - Pagseguro Digital- Pagseguro Digital Ltd,KYG687071012,,0.0
PAGS US Equity,KYG687071012,,0.0
SAPIENS INTERNATIONAL CORP,KYG7T16G1039,,0.0
SAPIENS INTERNATIONAL CORP*,KYG7T16G1039,,0.0
SAPIENS INTL CO,KYG7T16G1039,,0.0
SPNS US,KYG7T16G1039,1146,0.0
SPNS US Equity,KYG7T16G1039,53368,0.0
SPNS US Sapiens Inter Corp NV- סאפיינס,KYG7T16G1039,53368,0.0
700 HK,KYG875721634,,0.0
700 HK Equity,KYG875721634,,0.0
700 HK Tencent Holdings Ltd- TENCENT HOLDINGS LTD,KYG875721634,,0.0
TENCENT HOLDING,KYG875721634,,0.0
TENCENT HOLDING,KYG875721634,0,0.0
TENCENT HOLDINGS LTD,KYG875721634,,0.0
Tencent holdings- Tencent holdings ltd,KYG875721634,11074,0.0
ROYAL CARIBBEAN CRUISES LTD,LR0008862868,95039,0.0
GYC GR Grand ity Prop SA- GRAND CITY PROPERTIES SA,LU0775917882,,0.0
Grand City Properties- GRAND CITY PROPERTIES,LU0775917882,11148,0.0
BNP CHINA EQUITY-I C- BNP Paribas Asset Manag,LU0823426647,12501,0.0
BME LN,LU1072616219,,0.0
OSSIAM SHILLER BRLY CAPE USD,LU1079841513,96802,0.0
ADJ GY,LU1250154413,,0.0
ADJ GY Equity,LU1250154413,520039066,0.0
ADO PROPERTIES,LU1250154413,0,0.0
ADO PROPERTIES SA,LU1250154413,,0.0
MT NA,LU1598757687,,1.0
AVIVA INVESTORS,LU1600503905,,0.0
AROUNDTOWN,LU1673108939,,0.0
AROUNDTOWN PROP,LU1673108939,,0.0
AROUNDTOWN PROP,LU1673108939,0,0.0
AROUNDTOWN SA,LU1673108939,,0.0
AROUNDTOWN SA,LU1673108939,512944687,0.0
AROUNDTOWN SA- Aroundtown property,LU1673108939,12853,0.0
AT1 GR,LU1673108939,,0.0
AT1 GY Equity,LU1673108939,,0.0
AMUNDI JPX-NIKKEI 400 UCITS,LU1681039217,92767,0.0
AROUNDTOWN RTS,LU2004365800,0,0.0
HEINEKEN NV,NL0000009165,,0.0
STMICROELECTRONICS,NL0000226223,,0.0
Stm FP- STMicroelectronics,NL0000226223,13014,0.0
AIR FP,NL0000235190,,0.0
AIR FP Airbus Group NV- Airbus SE,NL0000235190,,0.0
AIR FP Equity,NL0000235190,,0.0
AIRBUS,NL0000235190,,0.0
AIRBUS GROUP NV- AIRBUS GROUP,NL0000235190,11195,0.0
AIRBUS SE,NL0000235190,,0.0
EUROPEAN AERONAUTIC DEFENCE,NL0000235190,99496,0.0
ING GROEP NV-CVA,NL0000303600,99267,0.0
UNILEVER NV,NL0000388619,,0.0
NXPI US,NL0009538784,,0.0
NXPI US Equity,NL0009538784,,0.0
ASML HOLDING NV,NL0010273215,,0.0
ASML NA  ASML Holding NV- ASML Holding NV,NL0010273215,,0.0
ASML NA ASML Holding NV- ASML Holding NV,NL0010273215,,0.0
ASML_ASML HOLDING NV-NY REG- ASML HOLDING NV-NY,NL0010273215,27028,0.0
CNHI IM,NL0010545661,,0.0
QURE US,NL0010696654,,0.0
Brack Capital real state- BRACK CAPITAL Real Estate ln,NL0010763611,11242,0.0
MYL US,NL0011031208,1655,0.0
MYLAN LABORATOR,NL0011031208,,0.0
MYLAN NV,NL0011031208,,0.0
MYLAN NV,NL0011031208,0,0.0
MYLAN NV- MYLAN NV,NL0011031208,1655,0.0
ABN AMRO GROUP NV-CVA,NL0011540547,99314,0.0
FERRARI,NL0011585146,,0.0
FERRARI NV- FERRARI,NL0011585146,28180,0.0
RACE IM Equity,NL0011585146,,0.0
PLAZA CENTERS N,NL001188274,,0.0
JET LN,NL0012015705,,0.0
EXOR NV,NL0012059018,97186,0.0
ADYEN NA  Adyen NV- Adyen NV,NL0012969182,,0.0
ADYEN NA Adyen NV- Adyen NV,NL0012969182,,0.0
PRX NA,NL0013654783,,0.0
ATRIUM EURP R/EST 02JUL20,NL0015063686,,0.0
RIGHTS.ATRIUM E,NL0015063686,0,0.0
MOWI NO,NO0003054108,,0.0
MOWI NO Equity,NO0003054108,,0.0
Mowi ASA- MOWI AS,NO0003054108,13113,0.0
TGS NOPEC GEOPHYSICAL,NO0003078800,96022,1.0
PROTECTOR FORSIKRING ASA,NO0010209331,92154,0.0
NRS NO Equity,NO0010331838,,0.0
Oro negro dril 7.5% 2019- Oro negro dril pte ltd,no0010700982,,1.0
Oro Negro Drilling- Oro negro dril pte ltd,NO0010838550,,1.0
Oro Negro Drilling- Oro negro dril pte ltd,NO0010838584,,1.0
Oro Negro Drilling- Oro negro dril pte ltd,NO0010838592,,1.0
Oro Negro Drilling- Oro negro dril pte ltd,NO0010838634,,1.0
Oro Negro Drilling- Oro negro dril pte ltd,NO0010843022,,1.0
Spvhco 7.5% 20/12/2021- Oro negro dril pte ltd,no0010871833,,1.0
ERICB SS,SE0000108656,,0.0
ERICB SS Equity,SE0000108656,,0.0
ERICSSON LM B SHS,SE0000108656,,0.0
ERICSSON LM B SHS- TELEFONAKTIEBOL,SE0000108656,11259,0.0
VOLVO AB B SHS,SE0000115446,,0.0
VOLVO AB B- VOLVO AB,SE0000115446,10477,0.0
ESSITY AKTIEBO-B,SE0009922164,,0.0
KEPPEL PACIFIC O- KEPPEL PACIFIC OAK US REIT,SG1EA1000007,11310,0.0
"PRIME US REIT_קרן ריט- KBS ארה""ב",SGXC75818630,27627,0.0
ARAUS US HOSPITALITY TRUST- ARAUS US HOSPITALITY TRUST,SGXC80011726,11301,0.0
AIA GROUP 3.375 04/30,US00131LAJ44,,0.0
AIA GROUP 3.375 04/30- AIA GROUP,US00131LAJ44,,0.0
T 4.125 17/02/26,US00206RCT77,,0.0
T 4.125% 02/26,US00206RCT77,99144,0.0
AT&T 4.55 03/49 09/48,US00206RDK59,,0.0
AT&T 4.55 03/49-09/48- AT&T INC,US00206RDK59,,0.0
T 4.1% 02/28,US00206RGL06,99144,0.0
T 4.3% 02/30,US00206RGQ92,99144,0.0
ABBOT LABS,US0028241000,0,0.0
ABBOTT LABORAT,US0028241000,,0.0
ABBOTT LABORATORIES,US0028241000,,0.0
ABBV US,US00287Y1091,,0.0
ABBV US AbbVie Inc- ABBVIE INC,US00287Y1091,,0.0
ABBVIE INC,US00287Y1091,,0.0
ABBVIE INC,US00287Y1091,0,0.0
ABBVIE 4.45 05/46 06/46,US00287YAW93,,0.0
ABBVIE 4.45 05/46-06/46- AbbVie Inc,US00287YAW93,,0.0
ACCELERON PHARM,US00434H1086,,0.0
ACCELERON PHARMA INC,US00434H1086,94191,0.0
ACTIVISION INC,US00507V1098,,0.0
ATVI US Equity,US00507V1098,,0.0
ADNT 7% 05/15/2026,US00688JAA51,,0.0
ADBE US,US00724F1012,,0.0
ADBE US Adobe Inc- Adobe Inc,US00724F1012,,0.0
ADBE US Equity,US00724F1012,,0.0
ADOBE INC,US00724F1012,,0.0
ADOBE SYS,US00724F1012,0,0.0
ADOBE SYS INC,US00724F1012,,0.0
ADOBE SYS INC- ADOBE SYS INC,US00724F1012,28056,0.0
ADOBE SYSTEMS,US00724F1012,,0.0
ADOBE SYSTEMS INC,US00724F1012,,0.0
ADOBE SYSTEMS INC,US00724F1012,99447,0.0
AERCAP IRELAND 6.5 07/25,US00774MAN56,,0.0
ADVANCED MICRO DEVICES INC,US0079031078,,0.0
AEIS US,US0079731008,,0.0
AGEX THERAPEUTI,US00848H1086,,0.0
AIR WATER INTER,US0092291055,0,0.0
ALB US Equity,US0126531013,,0.0
ALBEMARLE CORP- KOMMUNALBANKEN AS,US0126531013,10245,0.0
ALB 4.15% 12/24,US012725AC13,97902,0.0
AA US Equity,US0138721065,,0.0
ARE US Equity,US0152711091,,0.0
ALEXION PHARMACEUTICALS INC,US0153511094,97812,0.0
ALXN US,US0153511094,,0.0
ALIBABA GROUP H,US01609W1027,,0.0
ALIBABA GROUP H,US01609W1027,0,0.0
ALIBABA GROUP HO,US01609W1027,,0.0
ALIBABA GROUP HOLDING-SP ADR,US01609W1027,,0.0
ALIBABA GROUP HOLDINGS,US01609W1027,97585,0.0
ALIBABA GROUP HOLDING_SP ADR,US01609W1027,,0.0
Alibaba Group Holding Ltd,US01609W1027,,0.0
Alibaba Group ho- ALIBABA COM LTD,US01609W1027,10825,0.0
Alibaba group holdin- ALIBABA COM LTD,us01609w1027,10825,0.0
BABA US,US01609W1027,,0.0
BABA US Alibaba Group Holding Ltd- ALIBABA GROUP HOLDING LTD,us01609w1027,,0.0
BABA US Equity,US01609W1027,,0.0
BABA 3.125% 11/21,US01609WAP77,97585,0.0
ALLISON TRANSM 5 10/24 10/21,US019736AD97,,0.0
ALLISON TRANSMISSION- allison,US019736AD97,,0.0
ALLISON TRANSMI,US01973R1014,0,0.0
ALPHABET  INC  CL C ׂ- Google Inc,US02079K1079,10616,0.0
ALPHABET INC -,US02079K1079,0,0.0
ALPHABET INC CL C,US02079K1079,,0.0
ALPHABET-C- Google Inc,US02079K1079,10616,0.0
Alphabet Inc,US02079K1079,,0.0
GOOGLE INC CL-A,US02079K1079,,0.0
ALPHABET CL A,US02079K3059,,0.0
ALPHABET CL A,US02079K3059,0,0.0
ALPHABET INC,US02079K3059,,0.0
Alphabet inc,US02079K3059,,0.0
GOOGL US,US02079K3059,,0.0
GOOGL US Equity,US02079K3059,,0.0
GOOGL US-Alphabet Inc- Alphabet Inc,US02079K3059,,0.0
גוגל אינק,US02079K3059,99915,0.0
AYX US Equity,US02156B1035,,0.0
MO 4.8% 02/29,US02209SBD45,99315,0.0
MO 3.4 05/06/30,US02209SBJ15,,0.0
AMAZON COM,US0231351067,,0.0
AMAZON COM,US0231351067,0,0.0
AMAZON COM INC,US0231351067,,0.0
AMAZON.COM INC,US0231351067,,0.0
AMZN US,US0231351067,,0.0
AMZN US Amazon.com Inc- Amazon.com Inc,US0231351067,,0.0
AMZN US Equity,US0231351067,,0.0
Amazon inc- amazon.com,US0231351067,11069,0.0
